link,name,location,price,area,bhk,bathroom,area_type_x,id,property_name_address,bedrooms,bathrooms,balcony,additional_rooms,super_builtup_area,area_type_y,floor,property_age,facing,nearby_location,features,furnishing_details,image_links
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ekta-tripolis-goregaon-west-mumbai-andheri-dahisar-775-sq-ft-spid-F85205508,"Ekta Tripolis
3.9","2 BHK Flat in Goregaon West, Mumbai",₹3 Cr,775 sqft,2 BHK,(2 Baths),Carpet Area,1290,"Carpet area: 775
(72 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,1 Balcony,Others,,775,10th   of 36 Floors,1 to 5 Year Old,East,"Ram Mandir Railway Station, Goregaon West Metro Station, Swami Vivekananda Road, Western Express Hwy, St. John's Universal School","Centrally Air Conditioned, Water purifier, Security / Fire Alarm, Feng Shui / Vaastu Compliant, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, False Ceiling Lighting, Water Storage, No open drainage around, Bank Attached Property, Piped-gas, Internet/wi-fi connectivity, Recently Renovated, Visitor Parking, Swimming Pool, Park, Security Personnel, Natural Light, Airy Rooms, Low Density Society, Waste Disposal, Rain Water Harvesting, Water softening plant, Fitness Centre / GYM, Club house / Community Center","1 Exhaust Fan, 2 Geyser, 1 Modular Kitchen, No AC, No Bed, No Chimney, No Curtains, No Dining Table, No Fan, No Light, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier, 1 Exhaust Fan, 2 Geyser, 1 Modular Kitchen, No AC, No Bed, No Chimney, No Curtains, No Dining Table, No Fan, No Light, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/32355/3/647103681M-1757861464990.jpg, https://imagecdn.99acres.com/media1/32181/13/643633391T-1757160056726.jpg, https://imagecdn.99acres.com/media1/32007/6/640146571T-1756456441765.jpg, https://imagecdn.99acres.com/media1/32780/0/655600343T-1759469388786.jpg, https://imagecdn.99acres.com/media1/32920/3/658403341T-1760001933288.jpg"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-yashwant-nagar-goregaon-west-mumbai-andheri-dahisar-850-sq-ft-spid-H85645190,34 park estate,"3 BHK Flat in Yashwant Nagar, Goregaon West",₹2.5 Cr,850 sqft,3 BHK,(3 Baths),Carpet Area,1291,"Carpet area: 850
(78.97 sq.m.)  
sq.ft.",3 Bedrooms,3 Bathrooms,No Balcony,Others,,850,16th   of 36 Floors,1 to 5 Year Old,East,"City Centre Mall, Inorbit, Our Lady of the Rosary Church, Amba Mata Mandir, Shree Ram Mandir","Centrally Air Conditioned, Water purifier, Security / Fire Alarm, Feng Shui / Vaastu Compliant, Private Garden / Terrace, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, False Ceiling Lighting, Water Storage, Separate entry for servant room, No open drainage around, Piped-gas, Internet/wi-fi connectivity, Recently Renovated, Visitor Parking, Swimming Pool, Park, Security Personnel, Natural Light, Airy Rooms, Spacious Interiors, Waste Disposal, Rain Water Harvesting, Water softening plant, Shopping Centre, Fitness Centre / GYM, Club house / Community Center, WR Parking",,https://imagecdn.99acres.com/media1/32789/0/655780781M-1759484262620.jpg
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-lodha-kiara-worli-south-mumbai-920-sq-ft-spid-Q83690554,"Lodha Kiara
3.7","2 BHK Flat in Worli, Mumbai",₹5.5 Cr,920 sqft,2 BHK,(3 Baths),Carpet Area,1292,,,,,,,,,,,,,,
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-piramal-mahalaxmi-mahalaxmi-south-mumbai-1066-sq-ft-spid-O83579448,"Piramal Mahalaxmi
3.8","3 BHK Flat in Mahalaxmi, Mumbai",₹7.4 Cr,"1,066 sqft",3 BHK,(4 Baths),Carpet Area,1293,"Carpet area: 1066
(99.03 sq.m.)  
sq.ft.",3 Bedrooms,4 Bathrooms,2 Balconies,,,1066,41   of 66 Floors,0 to 1 Year Old,North-East,"Phoenix Palladium Mall, Eastern Express Highway, St. Xavier's College, Dhirubhai Ambani International School, Wockhardt Hospital","Security / Fire Alarm, Feng Shui / Vaastu Compliant, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, No open drainage around, Piped-gas, Visitor Parking, Swimming Pool, Security Personnel, Natural Light, Airy Rooms, Fitness Centre / GYM, Waste Disposal, Rain Water Harvesting, Club house / Community Center, Water softening plant","3 Geyser, 4 AC, 1 Modular Kitchen, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Fan, No Light, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier, 3 Geyser, 4 AC, 1 Modular Kitchen, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Fan, No Light, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/30992/15/619855439M-1752669407174.jpg, https://imagecdn.99acres.com/media1/31193/19/623879777T-1753522623036.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rashi-tower-gokuldham-colony-mumbai-andheri-dahisar-715-sq-ft-r1-spid-H82804246,Rashi Tower,"2 BHK Flat in Gokuldham Colony, Goregaon East",₹2.1 Cr,715 sqft,2 BHK,(2 Baths),Carpet Area,1294,"Carpet area: 715
(66.43 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,1 Balcony,Others,,715,17th   of 22 Floors,1 to 5 Year Old,East,"Gaodevi Temple, Hdfc ATM, Dr. Mrs. Shaila Pailoor, Happy Solutions Clinic, Dental Rite Centre, Radha Krishna Hospital","Centrally Air Conditioned, Water purifier, Security / Fire Alarm, Feng Shui / Vaastu Compliant, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, False Ceiling Lighting, Water Storage, No open drainage around, Bank Attached Property, Piped-gas, Internet/wi-fi connectivity, Recently Renovated, Visitor Parking, Park, Security Personnel, Natural Light, Airy Rooms, Low Density Society, Waste Disposal, Rain Water Harvesting, Water softening plant, Fitness Centre / GYM",,"https://imagecdn.99acres.com/media1/30200/12/604012829M-1755206003045.jpg, https://imagecdn.99acres.com/media1/33192/0/663840007T-1761388663963.jpg, https://imagecdn.99acres.com/media1/32237/19/644759845T-1757420117245.jpg, https://imagecdn.99acres.com/media1/32785/12/655712181T-1759478256820.jpg, https://imagecdn.99acres.com/media1/32765/16/655316411T-1759389947983.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-crescent-the-solitaire-sakinaka-mumbai-andheri-dahisar-1011-sq-ft-spid-J85604958,Crescent The Solitaire,"2 BHK Flat in Sakinaka, Mumbai",₹1.75 Cr,"1,011 sqft",2 BHK,(2 Baths),Super Built-up Area,1295,"Super Built up area 1011
(93.92 sq.m.)
Built Up area: 1001 sq.ft. (93 sq.m.)
Carpet area: 609 sq.ft. (56.58 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,No Balcony,Store Room,1011,609,6th   of 15 Floors,1 to 5 Year Old,East,"Asalpha Metro Station, Phoenix Marketcity, NH 48, Ascend International School, Indian Institute Of Technology Bombay","Power Back-up, Feng Shui / Vaastu Compliant, Intercom Facility, Lift(s), Swimming Pool, Park, Fitness Centre / GYM","5 Fan, 4 Light, 1 Modular Kitchen, No AC, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Geyser, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier, 5 Fan, 4 Light, 1 Modular Kitchen, No AC, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Geyser, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/32750/1/655001651M-1759314610073.jpg, https://imagecdn.99acres.com/media1/32034/13/640693913T-1756551615253.jpg, https://imagecdn.99acres.com/media1/31182/1/623641975T-1753456023476.jpg, https://imagecdn.99acres.com/media1/32049/14/640994933T-1756634885213.jpg, https://imagecdn.99acres.com/media1/31683/10/633670729T-1755264620323.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kanakia-sevens-marol-mumbai-andheri-dahisar-1230-sq-ft-r10-spid-Z69177008,"Kanakia Sevens
4.0","2 BHK Flat in Marol, Mumbai",₹2.27 Cr,"1,230 sqft",2 BHK,(2 Baths),Super Built-up Area,69,"Super Built up area 1230
(114.27 sq.m.)
Built Up area: 1200 sq.ft. (111.48 sq.m.)
Carpet area: 851 sq.ft. (79.06 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,No Balcony,Store Room,1230,851,8th   of 19 Floors,1 to 5 Year Old,North,"Andheri Railway Station, Marol Naka Metro Station, Marol CHS Road, Western Express Hwy, Bombay Cambridge International School","Lift(s), Centrally Air Conditioned, High Ceiling Height, False Ceiling Lighting, Separate entry for servant room, No open drainage around, Piped-gas, Swimming Pool, Park, Internet/wi-fi connectivity, Shopping Centre, Fitness Centre / GYM, Waste Disposal, Rain Water Harvesting, Club house / Community Center, Water softening plant",,"https://imagecdn.99acres.com/media1/32683/11/653671133M-1759052793150.jpg, https://imagecdn.99acres.com/media1/32785/9/655709463T-1759478041837.jpg, https://imagecdn.99acres.com/media1/32920/5/658405693T-1760002129018.jpg, https://imagecdn.99acres.com/media1/32559/15/651195093T-1758608417659.jpg, https://imagecdn.99acres.com/media1/30148/13/602973681T-1755081176309.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-crescent-the-solitaire-sakinaka-mumbai-andheri-dahisar-1011-sq-ft-spid-O85494508,Crescent The Solitaire,"2 BHK Flat in Sakinaka, Mumbai",₹1.74 Cr,"1,011 sqft",2 BHK,(2 Baths),Super Built-up Area,1296,"Super Built up area 1011
(93.92 sq.m.)
Built Up area: 1001 sq.ft. (93 sq.m.)
Carpet area: 609 sq.ft. (56.58 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,No Balcony,Store Room,1011,609,6th   of 15 Floors,1 to 5 Year Old,East,"Asalpha Metro Station, Phoenix Marketcity, NH 48, Ascend International School, Indian Institute Of Technology Bombay","Power Back-up, Feng Shui / Vaastu Compliant, Intercom Facility, Lift(s), Water purifier, Centrally Air Conditioned, False Ceiling Lighting, Separate entry for servant room, No open drainage around, Recently Renovated, Piped-gas, Visitor Parking, Swimming Pool, Park, Internet/wi-fi connectivity, Shopping Centre, Fitness Centre / GYM, Waste Disposal, Rain Water Harvesting, Water softening plant","5 Fan, 4 Light, 1 Modular Kitchen, No AC, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Geyser, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier, 5 Fan, 4 Light, 1 Modular Kitchen, No AC, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Geyser, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/32637/17/652757057M-1758876326179.jpg, https://imagecdn.99acres.com/media1/32034/13/640693913T-1756551615253.jpg, https://imagecdn.99acres.com/media1/31182/1/623641975T-1753456023476.jpg, https://imagecdn.99acres.com/media1/32049/14/640994933T-1756634885213.jpg, https://imagecdn.99acres.com/media1/31683/10/633670729T-1755264620323.jpg"
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-oberoi-parkview-thakur-village-mumbai-andheri-dahisar-2470-sq-ft-spid-Z86075394,"Oberoi Parkview
4.0","4 BHK Flat in Thakur Village, Kandivali East",₹6.6 Cr,"2,470 sqft",4 BHK,(4 Baths),Super Built-up Area,1297,"Super Built up area 2470
(229.47 sq.m.)
Built Up area: 2160 sq.ft. (200.67 sq.m.)
Carpet area: 1650 sq.ft. (153.29 sq.m.)  
sq.ft.",4 Bedrooms,4 Bathrooms,No Balcony,Study Room,2470,1650,11st   of 23 Floors,5 to 10 Year Old,East,"VMall, Shanta House Ganesh Temple, Kotak mahindra bank ATM, Hdfc bank ATM, Hdfc ATM, Sanjeevani Endoscopy Centre","Centrally Air Conditioned, Water purifier, Security / Fire Alarm, Power Back-up, Feng Shui / Vaastu Compliant, Private Garden / Terrace, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, False Ceiling Lighting, Water Storage, Separate entry for servant room, No open drainage around, Piped-gas, Internet/wi-fi connectivity, Recently Renovated, Visitor Parking, Swimming Pool, Park, Security Personnel, Natural Light, Airy Rooms, Spacious Interiors, Low Density Society, Waste Disposal, Rain Water Harvesting, Fitness Centre / GYM, Club house / Community Center","1 Water Purifier, 10 Fan, 1 Fridge, 1 Exhaust Fan, 1 Dining Table, 4 Geyser, 1 Stove, 20 Light, 3 TV, 5 AC, 1 Modular Kitchen, 1 Chimney, 1 Curtains, 4 Bed, 6 Wardrobe, 1 Sofa, 1 Microwave, 1 Washing Machine, 1 Water Purifier, 10 Fan, 1 Fridge, 1 Exhaust Fan, 1 Dining Table, 4 Geyser, 1 Stove, 20 Light, 3 TV, 5 AC, 1 Modular Kitchen, 1 Chimney, 1 Curtains, 4 Bed, 6 Wardrobe, 1 Sofa, 1 Microwave, 1 Washing Machine","https://imagecdn.99acres.com/media1/33174/13/663493711M-1761305245278.jpg, https://imagecdn.99acres.com/media1/32503/13/650073271T-1758356124632.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-piramal-mahalaxmi-mahalaxmi-south-mumbai-1000-sq-ft-spid-E85445540,"Piramal Mahalaxmi
3.8","2 BHK Flat in Mahalaxmi, Mumbai",₹4.25 Cr,"1,000 sqft",2 BHK,(2 Baths),Super Built-up Area,1298,"Super Built up area 1000
(92.9 sq.m.)
Built Up area: 900 sq.ft. (83.61 sq.m.)
Carpet area: 770 sq.ft. (71.54 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,No Balcony,Store Room,1000,770,26th   of 66 Floors,1 to 5 Year Old,North-East,"Phoenix Palladium Mall, Eastern Express Highway, St. Xavier's College, Dhirubhai Ambani International School, Wockhardt Hospital","Security / Fire Alarm, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, Water Storage, Visitor Parking, Swimming Pool, Park, Security Personnel, Natural Light, Airy Rooms, Spacious Interiors, Fitness Centre / GYM, Waste Disposal, Club house / Community Center","4 Fan, 1 Exhaust Fan, 15 Light, 3 AC, 1 Modular Kitchen, No Bed, No Chimney, No Curtains, No Dining Table, No Geyser, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier, 4 Fan, 1 Exhaust Fan, 15 Light, 3 AC, 1 Modular Kitchen, No Bed, No Chimney, No Curtains, No Dining Table, No Geyser, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/26157/8/523148559O-1728293779449.jpg, https://imagecdn.99acres.com/media1/32665/4/653304325M-1758965492003.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-piramal-mahalaxmi-mahalaxmi-south-mumbai-1200-sq-ft-spid-P84985650,"Piramal Mahalaxmi
3.8","2 BHK Flat in Mahalaxmi, Mumbai",₹4.15 Cr,"1,200 sqft",2 BHK,(2 Baths),Super Built-up Area,1299,"Super Built up area 1200
(111.48 sq.m.)
Built Up area: 1100 sq.ft. (102.19 sq.m.)
Carpet area: 770 sq.ft. (71.54 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,No Balcony,Store Room,1200,770,20th   of 66 Floors,1 to 5 Year Old,North-East,"Phoenix Palladium Mall, Eastern Express Highway, St. Xavier's College, Dhirubhai Ambani International School, Wockhardt Hospital","Security / Fire Alarm, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, Water Storage, Visitor Parking, Swimming Pool, Park, Security Personnel, Natural Light, Airy Rooms, Spacious Interiors, Fitness Centre / GYM, Waste Disposal, Club house / Community Center","3 AC, 1 Modular Kitchen, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Fan, No Geyser, No Light, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier, 3 AC, 1 Modular Kitchen, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Fan, No Geyser, No Light, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/26157/8/523148559O-1728293779449.jpg, https://imagecdn.99acres.com/media1/32485/3/649703169M-1758279915735.jpg"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rna-ng-eclat-andheri-west-mumbai-andheri-dahisar-1118-sq-ft-spid-V84233554,"RNA NG Eclat
3.8","3 BHK Flat in Andheri West, Mumbai",₹4.7 Cr,"1,118 sqft",3 BHK,(3 Baths),Carpet Area,116,"Carpet area: 1118
(103.87 sq.m.)  
sq.ft.",3 Bedrooms,3 Bathrooms,No Balcony,Store Room,,1118,23rd   of 39 Floors,1 to 5 Year Old,North,"Goregaon Railway Station, Goregaon West Metro Station, Infiniti Mall Andheri, National Highway 48, Ryan Global School","Security / Fire Alarm, Power Back-up, Feng Shui / Vaastu Compliant, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, Water Storage, No open drainage around, Recently Renovated, Visitor Parking, Swimming Pool, Park, Security Personnel, Natural Light, Airy Rooms, Spacious Interiors, Fitness Centre / GYM, Waste Disposal, Rain Water Harvesting, Club house / Community Center, Water softening plant",,"https://imagecdn.99acres.com/media1/31511/0/630220849M-1754650684524.jpg, https://imagecdn.99acres.com/media1/32052/5/641045287T-1756799619641.jpg, https://imagecdn.99acres.com/media1/33225/9/664509917T-1761558100708.jpg, https://imagecdn.99acres.com/media1/31932/2/638642755T-1756112303103.jpg, https://imagecdn.99acres.com/media1/31370/13/627413427T-1754136493269.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-raj-paradise-andheri-east-mumbai-andheri-dahisar-902-sq-ft-spid-V84213766,Raj Paradise,"2 BHK Flat in Andheri East, Mumbai",₹1.9 Cr,902 sqft,2 BHK,(2 Baths),Super Built-up Area,1300,"Super Built up area 902
(83.8 sq.m.)
Carpet area: 645 sq.ft. (59.92 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,No Balcony,Others,902,645,5th   of 14 Floors,10+ Year Old,East,"Versova, Saki Naka, Phoenix Marketcity, Manav Vikas Vidyalaya, IIT Bombay, Paramount General, CSM","Security / Fire Alarm, Power Back-up, Feng Shui / Vaastu Compliant, Private Garden / Terrace, Intercom Facility, Lift(s), Water purifier, Maintenance Staff, Water Storage, No open drainage around, Recently Renovated, Piped-gas, Visitor Parking, Park, Security Personnel, Natural Light, Internet/wi-fi connectivity, Airy Rooms, Spacious Interiors, Low Density Society, Waste Disposal, Rain Water Harvesting, Water softening plant",,"https://imagecdn.99acres.com/media1/31439/5/628785003M-1754395238404.jpg, https://imagecdn.99acres.com/media1/30317/9/606349763T-1755200235218.jpg, https://imagecdn.99acres.com/media1/31659/2/633182651T-1755172366959.jpg, https://imagecdn.99acres.com/media1/32617/15/652355831T-1758794737482.jpg, https://imagecdn.99acres.com/media1/31634/11/632691849T-1755091668961.jpg"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-adani-western-heights-four-bungalows-mumbai-andheri-dahisar-1090-sq-ft-spid-Z84193354,"Adani Western Heights
4.1","3 BHK Flat in Four Bungalows, Andheri West",₹4.45 Cr,"1,090 sqft",3 BHK,(3 Baths),Carpet Area,117,"Carpet area: 1090
(101.26 sq.m.)  
sq.ft.",3 Bedrooms,3 Bathrooms,3 Balconies,Others,,1090,7th   of 29 Floors,1 to 5 Year Old,East,"Andheri Railway Station, D N Nagar Metro Station, Infiniti Mall, Western Express Hwy, Valia College, Billabong High International School","Security / Fire Alarm, Power Back-up, Feng Shui / Vaastu Compliant, Lift(s), Maintenance Staff, Water Storage, Visitor Parking, Swimming Pool, Park, Shopping Centre, Fitness Centre / GYM, Rain Water Harvesting, Club house / Community Center","5 Fan, 1 Exhaust Fan, 3 Geyser, 18 Light, 3 AC, 1 Modular Kitchen, No Bed, No Chimney, No Curtains, No Dining Table, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier, 5 Fan, 1 Exhaust Fan, 3 Geyser, 18 Light, 3 AC, 1 Modular Kitchen, No Bed, No Chimney, No Curtains, No Dining Table, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/31370/13/627413427M-1754136493756.jpg, https://imagecdn.99acres.com/media1/33114/8/662288743T-1760876339437.jpg, https://imagecdn.99acres.com/media1/31932/2/638642755T-1756112303103.jpg, https://imagecdn.99acres.com/media1/32848/2/656962867T-1759735961422.jpg, https://imagecdn.99acres.com/media1/32830/14/656614075T-1759651320105.jpg"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-pallonji-vicinia-chandivali-central-mumbai-suburbs-2100-sq-ft-spid-A85640022,Shapoorji Pallonji Vicinia,"3 BHK Flat in Chandivali, Mumbai",₹5.85 Cr,"2,100 sqft",3 BHK,(5 Baths),Super Built-up Area,1301,"Super Built up area 2100
(195.1 sq.m.)
Built Up area: 1900 sq.ft. (176.52 sq.m.)
Carpet area: 1645 sq.ft. (152.83 sq.m.)  
sq.ft.",3 Bedrooms,5 Bathrooms,2 Balconies,"Store Room,Servant Room",2100,1645,2nd   of 20 Floors,1 to 5 Year Old,East,"Vikhroli Railway Station, Saki Naka Metro Station, R City Mall, Eastern Express Highway, Bombay Scottish School","Security / Fire Alarm, Power Back-up, Feng Shui / Vaastu Compliant, Lift(s), Maintenance Staff, Piped-gas, Swimming Pool, Park, Security Personnel, Airy Rooms, Low Density Society, Fitness Centre / GYM, Rain Water Harvesting, Club house / Community Center","3 Geyser, 1 Modular Kitchen, 5 AC, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Fan, No Light, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier, 3 Geyser, 1 Modular Kitchen, 5 AC, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Fan, No Light, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier",https://imagecdn.99acres.com/media1/32795/11/655911851M-1759744839449.jpg
